"Time_ms","MsgProc","StateAfter","MsgClass","MsgNumber","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","TimeString","MsgText","PLC"
46216758878.4375,2,0,64,149,,,,,,,,,"7/13/2026 6:12:47 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216758878.4375,2,0,64,150,,,,,,,,,"7/13/2026 6:12:47 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216758878.4375,2,1,64,37,,,,,,,,,"7/13/2026 6:12:47 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216758878.4375,2,1,64,72,,,,,,,,,"7/13/2026 6:12:47 PM","Unwinder Material Tension","HMI_Connection_2"
46216758878.5069,2,0,65,2000,"33","34",,,,,,,"7/13/2026 6:12:47 PM","Layer Nr:33 Next Layer Nr : 34  ","<internal>"
46216758890.3588,2,1,64,36,,,,,,,,,"7/13/2026 6:12:48 PM","Wagon to start position","HMI_Connection_2"
46216758913.1713,2,0,64,37,,,,,,,,,"7/13/2026 6:12:50 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216758913.1713,2,0,64,72,,,,,,,,,"7/13/2026 6:12:50 PM","Unwinder Material Tension","HMI_Connection_2"
46216758913.1713,2,1,64,74,"33","28",,,,,,,"7/13/2026 6:12:50 PM","Deployment in Progress - Layer Nr. 33 Matt. No.28","HMI_Connection_2"
46216758936.3079,2,0,64,36,,,,,,,,,"7/13/2026 6:12:52 PM","Wagon to start position","HMI_Connection_2"
46216758947.882,2,1,64,149,,,,,,,,,"7/13/2026 6:12:53 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216758959.4444,2,1,64,150,,,,,,,,,"7/13/2026 6:12:54 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216758971.4815,2,0,64,74,"33","28",,,,,,,"7/13/2026 6:12:55 PM","Deployment in Progress - Layer Nr. 33 Matt. No.28","HMI_Connection_2"
46216758982.6157,2,0,64,149,,,,,,,,,"7/13/2026 6:12:56 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216758982.6157,2,0,64,150,,,,,,,,,"7/13/2026 6:12:56 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216758988.3796,2,1,65,2000,"34","35",,,,,,,"7/13/2026 6:12:57 PM","Layer Nr:34 Next Layer Nr : 35  ","<internal>"
46216758994.1667,2,1,64,36,,,,,,,,,"7/13/2026 6:12:57 PM","Wagon to start position","HMI_Connection_2"
46216758994.1667,2,1,64,37,,,,,,,,,"7/13/2026 6:12:57 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216758994.1667,2,1,64,72,,,,,,,,,"7/13/2026 6:12:57 PM","Unwinder Material Tension","HMI_Connection_2"
46216759017.7315,2,0,64,37,,,,,,,,,"7/13/2026 6:12:59 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759017.7315,2,0,64,72,,,,,,,,,"7/13/2026 6:12:59 PM","Unwinder Material Tension","HMI_Connection_2"
46216759028.8889,2,1,64,74,"34","27",,,,,,,"7/13/2026 6:13:00 PM","Deployment in Progress - Layer Nr. 34 Matt. No.27","HMI_Connection_2"
46216759052.0486,2,1,64,149,,,,,,,,,"7/13/2026 6:13:02 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759052.0486,2,0,64,36,,,,,,,,,"7/13/2026 6:13:02 PM","Wagon to start position","HMI_Connection_2"
46216759075.6366,2,1,64,150,,,,,,,,,"7/13/2026 6:13:04 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759087.1643,2,0,64,74,"34","27",,,,,,,"7/13/2026 6:13:05 PM","Deployment in Progress - Layer Nr. 34 Matt. No.27","HMI_Connection_2"
46216759098.3449,2,0,64,149,,,,,,,,,"7/13/2026 6:13:06 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759098.3449,2,0,64,150,,,,,,,,,"7/13/2026 6:13:06 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759098.3449,2,1,64,37,,,,,,,,,"7/13/2026 6:13:06 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759098.3449,2,1,64,72,,,,,,,,,"7/13/2026 6:13:06 PM","Unwinder Material Tension","HMI_Connection_2"
46216759098.4259,2,0,65,2000,"35","36",,,,,,,"7/13/2026 6:13:06 PM","Layer Nr:35 Next Layer Nr : 36  ","<internal>"
46216759121.8981,2,1,64,36,,,,,,,,,"7/13/2026 6:13:08 PM","Wagon to start position","HMI_Connection_2"
46216759121.8981,2,1,64,112,,,,,,,,,"7/13/2026 6:13:08 PM","Lowering Pallet","HMI_Connection_2"
46216759133.4954,2,0,64,37,,,,,,,,,"7/13/2026 6:13:09 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759133.4954,2,0,64,72,,,,,,,,,"7/13/2026 6:13:09 PM","Unwinder Material Tension","HMI_Connection_2"
46216759156.2269,2,1,64,74,"35","26",,,,,,,"7/13/2026 6:13:11 PM","Deployment in Progress - Layer Nr. 35 Matt. No.26","HMI_Connection_2"
46216759167.7894,2,0,64,36,,,,,,,,,"7/13/2026 6:13:12 PM","Wagon to start position","HMI_Connection_2"
46216759167.7894,2,0,64,112,,,,,,,,,"7/13/2026 6:13:12 PM","Lowering Pallet","HMI_Connection_2"
46216759179.375,2,1,64,149,,,,,,,,,"7/13/2026 6:13:13 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759190.9491,2,1,64,150,,,,,,,,,"7/13/2026 6:13:14 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759190.9491,2,0,64,74,"35","26",,,,,,,"7/13/2026 6:13:14 PM","Deployment in Progress - Layer Nr. 35 Matt. No.26","HMI_Connection_2"
46216759214.4676,2,0,64,149,,,,,,,,,"7/13/2026 6:13:16 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759214.4676,2,0,64,150,,,,,,,,,"7/13/2026 6:13:16 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759219.8727,2,1,65,2000,"36","37",,,,,,,"7/13/2026 6:13:17 PM","Layer Nr:36 Next Layer Nr : 37  ","<internal>"
46216759225.6829,2,1,64,37,,,,,,,,,"7/13/2026 6:13:17 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759225.6829,2,1,64,72,,,,,,,,,"7/13/2026 6:13:17 PM","Unwinder Material Tension","HMI_Connection_2"
46216759237.662,2,1,64,36,,,,,,,,,"7/13/2026 6:13:18 PM","Wagon to start position","HMI_Connection_2"
46216759260.3935,2,0,64,37,,,,,,,,,"7/13/2026 6:13:20 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759260.3935,2,0,64,72,,,,,,,,,"7/13/2026 6:13:20 PM","Unwinder Material Tension","HMI_Connection_2"
46216759260.3935,2,1,64,74,"36","25",,,,,,,"7/13/2026 6:13:20 PM","Deployment in Progress - Layer Nr. 36 Matt. No.25","HMI_Connection_2"
46216759283.5417,2,1,64,149,,,,,,,,,"7/13/2026 6:13:22 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759283.5417,2,0,64,36,,,,,,,,,"7/13/2026 6:13:22 PM","Wagon to start position","HMI_Connection_2"
46216759306.7014,2,1,64,150,,,,,,,,,"7/13/2026 6:13:24 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759318.7153,2,0,64,74,"36","25",,,,,,,"7/13/2026 6:13:25 PM","Deployment in Progress - Layer Nr. 36 Matt. No.25","HMI_Connection_2"
46216759329.838,2,0,64,149,,,,,,,,,"7/13/2026 6:13:26 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759329.838,2,0,64,150,,,,,,,,,"7/13/2026 6:13:26 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759335.6366,2,0,65,2000,"37","38",,,,,,,"7/13/2026 6:13:27 PM","Layer Nr:37 Next Layer Nr : 38  ","<internal>"
46216759341.8403,2,1,64,36,,,,,,,,,"7/13/2026 6:13:27 PM","Wagon to start position","HMI_Connection_2"
46216759341.8403,2,1,64,37,,,,,,,,,"7/13/2026 6:13:27 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759341.8403,2,1,64,72,,,,,,,,,"7/13/2026 6:13:27 PM","Unwinder Material Tension","HMI_Connection_2"
46216759365.0347,2,0,64,37,,,,,,,,,"7/13/2026 6:13:29 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759365.0347,2,0,64,72,,,,,,,,,"7/13/2026 6:13:29 PM","Unwinder Material Tension","HMI_Connection_2"
46216759376.1574,2,1,64,74,"37","24",,,,,,,"7/13/2026 6:13:30 PM","Deployment in Progress - Layer Nr. 37 Matt. No.24","HMI_Connection_2"
46216759399.294,2,1,64,149,,,,,,,,,"7/13/2026 6:13:32 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759399.294,2,0,64,36,,,,,,,,,"7/13/2026 6:13:32 PM","Wagon to start position","HMI_Connection_2"
46216759422.8125,2,1,64,150,,,,,,,,,"7/13/2026 6:13:34 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759422.8125,2,0,64,74,"37","24",,,,,,,"7/13/2026 6:13:34 PM","Deployment in Progress - Layer Nr. 37 Matt. No.24","HMI_Connection_2"
46216759445.6019,2,0,64,149,,,,,,,,,"7/13/2026 6:13:36 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759445.6019,2,0,64,150,,,,,,,,,"7/13/2026 6:13:36 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759445.6019,2,1,64,37,,,,,,,,,"7/13/2026 6:13:36 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759445.6019,2,1,64,72,,,,,,,,,"7/13/2026 6:13:36 PM","Unwinder Material Tension","HMI_Connection_2"
46216759445.6829,2,1,65,2000,"38","39",,,,,,,"7/13/2026 6:13:36 PM","Layer Nr:38 Next Layer Nr : 39  ","<internal>"
46216759457.5926,2,1,64,36,,,,,,,,,"7/13/2026 6:13:37 PM","Wagon to start position","HMI_Connection_2"
46216759480.3241,2,0,64,37,,,,,,,,,"7/13/2026 6:13:39 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759480.3241,2,0,64,72,,,,,,,,,"7/13/2026 6:13:39 PM","Unwinder Material Tension","HMI_Connection_2"
46216759480.3241,2,1,64,74,"38","23",,,,,,,"7/13/2026 6:13:39 PM","Deployment in Progress - Layer Nr. 38 Matt. No.23","HMI_Connection_2"
46216759503.4722,2,0,64,36,,,,,,,,,"7/13/2026 6:13:41 PM","Wagon to start position","HMI_Connection_2"
46216759515.0579,2,1,64,149,,,,,,,,,"7/13/2026 6:13:42 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759526.6204,2,1,64,150,,,,,,,,,"7/13/2026 6:13:43 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759538.6458,2,0,64,74,"38","23",,,,,,,"7/13/2026 6:13:44 PM","Deployment in Progress - Layer Nr. 38 Matt. No.23","HMI_Connection_2"
46216759549.7801,2,0,64,149,,,,,,,,,"7/13/2026 6:13:45 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759549.7801,2,0,64,150,,,,,,,,,"7/13/2026 6:13:45 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759555.544,2,0,65,2000,"39","40",,,,,,,"7/13/2026 6:13:46 PM","Layer Nr:39 Next Layer Nr : 40  ","<internal>"
46216759561.331,2,1,64,36,,,,,,,,,"7/13/2026 6:13:46 PM","Wagon to start position","HMI_Connection_2"
46216759561.331,2,1,64,37,,,,,,,,,"7/13/2026 6:13:46 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759561.331,2,1,64,72,,,,,,,,,"7/13/2026 6:13:46 PM","Unwinder Material Tension","HMI_Connection_2"
46216759584.8958,2,0,64,37,,,,,,,,,"7/13/2026 6:13:48 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759584.8958,2,0,64,72,,,,,,,,,"7/13/2026 6:13:48 PM","Unwinder Material Tension","HMI_Connection_2"
46216759596.0648,2,1,64,74,"39","22",,,,,,,"7/13/2026 6:13:49 PM","Deployment in Progress - Layer Nr. 39 Matt. No.22","HMI_Connection_2"
46216759619.213,2,1,64,149,,,,,,,,,"7/13/2026 6:13:51 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759619.213,2,0,64,36,,,,,,,,,"7/13/2026 6:13:51 PM","Wagon to start position","HMI_Connection_2"
46216759642.8125,2,1,64,150,,,,,,,,,"7/13/2026 6:13:53 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759654.3403,2,0,64,74,"39","22",,,,,,,"7/13/2026 6:13:54 PM","Deployment in Progress - Layer Nr. 39 Matt. No.22","HMI_Connection_2"
46216759665.4977,2,0,64,149,,,,,,,,,"7/13/2026 6:13:55 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759665.4977,2,0,64,150,,,,,,,,,"7/13/2026 6:13:55 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759665.4977,2,1,64,37,,,,,,,,,"7/13/2026 6:13:55 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759665.4977,2,1,64,72,,,,,,,,,"7/13/2026 6:13:55 PM","Unwinder Material Tension","HMI_Connection_2"
46216759665.5903,2,1,65,2000,"40","41",,,,,,,"7/13/2026 6:13:55 PM","Layer Nr:40 Next Layer Nr : 41  ","<internal>"
46216759688.6574,2,1,64,112,,,,,,,,,"7/13/2026 6:13:57 PM","Lowering Pallet","HMI_Connection_2"
46216759700.2199,2,0,64,37,,,,,,,,,"7/13/2026 6:13:58 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759700.2199,2,0,64,72,,,,,,,,,"7/13/2026 6:13:58 PM","Unwinder Material Tension","HMI_Connection_2"
46216759712.2569,2,1,64,36,,,,,,,,,"7/13/2026 6:13:59 PM","Wagon to start position","HMI_Connection_2"
46216759712.2569,2,1,64,37,,,,,,,,,"7/13/2026 6:13:59 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759723.7847,2,0,64,112,,,,,,,,,"7/13/2026 6:14:00 PM","Lowering Pallet","HMI_Connection_2"
46216759746.5509,2,1,64,74,"40","21",,,,,,,"7/13/2026 6:14:02 PM","Deployment in Progress - Layer Nr. 40 Matt. No.21","HMI_Connection_2"
46216759758.1134,2,1,64,149,,,,,,,,,"7/13/2026 6:14:03 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759758.1134,2,0,64,36,,,,,,,,,"7/13/2026 6:14:03 PM","Wagon to start position","HMI_Connection_2"
46216759758.1134,2,0,64,37,,,,,,,,,"7/13/2026 6:14:03 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759781.7014,2,1,64,150,,,,,,,,,"7/13/2026 6:14:05 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759781.7014,2,0,64,74,"40","21",,,,,,,"7/13/2026 6:14:05 PM","Deployment in Progress - Layer Nr. 40 Matt. No.21","HMI_Connection_2"
46216759804.4329,2,0,64,149,,,,,,,,,"7/13/2026 6:14:07 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759804.4329,2,0,64,150,,,,,,,,,"7/13/2026 6:14:07 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759810.1852,2,0,65,2000,"41","42",,,,,,,"7/13/2026 6:14:08 PM","Layer Nr:41 Next Layer Nr : 42  ","<internal>"
46216759816.4236,2,1,64,36,,,,,,,,,"7/13/2026 6:14:08 PM","Wagon to start position","HMI_Connection_2"
46216759816.4236,2,1,64,37,,,,,,,,,"7/13/2026 6:14:08 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759816.4236,2,1,64,72,,,,,,,,,"7/13/2026 6:14:08 PM","Unwinder Material Tension","HMI_Connection_2"
46216759839.5486,2,0,64,37,,,,,,,,,"7/13/2026 6:14:10 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759839.5486,2,0,64,72,,,,,,,,,"7/13/2026 6:14:10 PM","Unwinder Material Tension","HMI_Connection_2"
46216759850.7176,2,1,64,74,"41","20",,,,,,,"7/13/2026 6:14:11 PM","Deployment in Progress - Layer Nr. 41 Matt. No.20","HMI_Connection_2"
46216759873.8773,2,1,64,149,,,,,,,,,"7/13/2026 6:14:13 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759873.8773,2,0,64,36,,,,,,,,,"7/13/2026 6:14:13 PM","Wagon to start position","HMI_Connection_2"
46216759897.4653,2,1,64,150,,,,,,,,,"7/13/2026 6:14:15 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759908.9931,2,0,64,149,,,,,,,,,"7/13/2026 6:14:16 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216759908.9931,2,0,64,150,,,,,,,,,"7/13/2026 6:14:16 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216759908.9931,2,0,64,74,"41","20",,,,,,,"7/13/2026 6:14:16 PM","Deployment in Progress - Layer Nr. 41 Matt. No.20","HMI_Connection_2"
46216759920.162,2,1,64,37,,,,,,,,,"7/13/2026 6:14:17 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759920.162,2,1,64,72,,,,,,,,,"7/13/2026 6:14:17 PM","Unwinder Material Tension","HMI_Connection_2"
46216759920.2431,2,1,65,2000,"42","43",,,,,,,"7/13/2026 6:14:17 PM","Layer Nr:42 Next Layer Nr : 43  ","<internal>"
46216759932.1991,2,1,64,36,,,,,,,,,"7/13/2026 6:14:18 PM","Wagon to start position","HMI_Connection_2"
46216759954.8843,2,0,64,37,,,,,,,,,"7/13/2026 6:14:20 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216759954.8843,2,0,64,72,,,,,,,,,"7/13/2026 6:14:20 PM","Unwinder Material Tension","HMI_Connection_2"
46216759966.4815,2,1,64,74,"42","19",,,,,,,"7/13/2026 6:14:21 PM","Deployment in Progress - Layer Nr. 42 Matt. No.19","HMI_Connection_2"
46216759978.044,2,0,64,36,,,,,,,,,"7/13/2026 6:14:22 PM","Wagon to start position","HMI_Connection_2"
46216759989.6065,2,1,64,149,,,,,,,,,"7/13/2026 6:14:23 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760001.1921,2,1,64,150,,,,,,,,,"7/13/2026 6:14:24 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760013.1597,2,0,64,74,"42","19",,,,,,,"7/13/2026 6:14:25 PM","Deployment in Progress - Layer Nr. 42 Matt. No.19","HMI_Connection_2"
46216760024.3287,2,0,64,149,,,,,,,,,"7/13/2026 6:14:26 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760024.3287,2,0,64,150,,,,,,,,,"7/13/2026 6:14:26 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760030.1273,2,0,65,2000,"43","44",,,,,,,"7/13/2026 6:14:27 PM","Layer Nr:43 Next Layer Nr : 44  ","<internal>"
46216760035.9144,2,1,64,36,,,,,,,,,"7/13/2026 6:14:27 PM","Wagon to start position","HMI_Connection_2"
46216760035.9144,2,1,64,37,,,,,,,,,"7/13/2026 6:14:27 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760035.9144,2,1,64,72,,,,,,,,,"7/13/2026 6:14:27 PM","Unwinder Material Tension","HMI_Connection_2"
46216760059.4907,2,0,64,37,,,,,,,,,"7/13/2026 6:14:29 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760059.4907,2,0,64,72,,,,,,,,,"7/13/2026 6:14:29 PM","Unwinder Material Tension","HMI_Connection_2"
46216760070.6481,2,1,64,74,"43","18",,,,,,,"7/13/2026 6:14:30 PM","Deployment in Progress - Layer Nr. 43 Matt. No.18","HMI_Connection_2"
46216760093.7847,2,1,64,149,,,,,,,,,"7/13/2026 6:14:32 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760093.7963,2,0,64,36,,,,,,,,,"7/13/2026 6:14:32 PM","Wagon to start position","HMI_Connection_2"
46216760117.338,2,1,64,150,,,,,,,,,"7/13/2026 6:14:34 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760128.9352,2,0,64,74,"43","18",,,,,,,"7/13/2026 6:14:35 PM","Deployment in Progress - Layer Nr. 43 Matt. No.18","HMI_Connection_2"
46216760140.0926,2,0,64,149,,,,,,,,,"7/13/2026 6:14:36 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760140.0926,2,0,64,150,,,,,,,,,"7/13/2026 6:14:36 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760140.0926,2,1,64,37,,,,,,,,,"7/13/2026 6:14:36 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760140.0926,2,1,64,72,,,,,,,,,"7/13/2026 6:14:36 PM","Unwinder Material Tension","HMI_Connection_2"
46216760140.1968,2,1,65,2000,"44","45",,,,,,,"7/13/2026 6:14:36 PM","Layer Nr:44 Next Layer Nr : 45  ","<internal>"
46216760152.0602,2,1,64,36,,,,,,,,,"7/13/2026 6:14:37 PM","Wagon to start position","HMI_Connection_2"
46216760174.9537,2,0,64,37,,,,,,,,,"7/13/2026 6:14:39 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760174.9537,2,0,64,72,,,,,,,,,"7/13/2026 6:14:39 PM","Unwinder Material Tension","HMI_Connection_2"
46216760186.3889,2,1,64,74,"44","17",,,,,,,"7/13/2026 6:14:40 PM","Deployment in Progress - Layer Nr. 44 Matt. No.17","HMI_Connection_2"
46216760209.537,2,1,64,149,,,,,,,,,"7/13/2026 6:14:42 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760209.537,2,0,64,36,,,,,,,,,"7/13/2026 6:14:42 PM","Wagon to start position","HMI_Connection_2"
46216760221.1111,2,1,64,150,,,,,,,,,"7/13/2026 6:14:43 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760233.1019,2,0,64,74,"44","17",,,,,,,"7/13/2026 6:14:44 PM","Deployment in Progress - Layer Nr. 44 Matt. No.17","HMI_Connection_2"
46216760244.6991,2,0,64,149,,,,,,,,,"7/13/2026 6:14:45 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760244.6991,2,0,64,150,,,,,,,,,"7/13/2026 6:14:45 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760250.0463,2,0,65,2000,"45","46",,,,,,,"7/13/2026 6:14:46 PM","Layer Nr:45 Next Layer Nr : 46  ","<internal>"
46216760255.8449,2,1,64,37,,,,,,,,,"7/13/2026 6:14:46 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760255.8449,2,1,64,72,,,,,,,,,"7/13/2026 6:14:46 PM","Unwinder Material Tension","HMI_Connection_2"
46216760267.4074,2,1,64,112,,,,,,,,,"7/13/2026 6:14:47 PM","Lowering Pallet","HMI_Connection_2"
46216760278.9815,2,0,64,37,,,,,,,,,"7/13/2026 6:14:48 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760278.9815,2,0,64,72,,,,,,,,,"7/13/2026 6:14:48 PM","Unwinder Material Tension","HMI_Connection_2"
46216760302.1412,2,1,64,36,,,,,,,,,"7/13/2026 6:14:50 PM","Wagon to start position","HMI_Connection_2"
46216760302.1412,2,1,64,37,,,,,,,,,"7/13/2026 6:14:50 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760314.1435,2,0,64,112,,,,,,,,,"7/13/2026 6:14:51 PM","Lowering Pallet","HMI_Connection_2"
46216760336.8634,2,1,64,74,"45","16",,,,,,,"7/13/2026 6:14:53 PM","Deployment in Progress - Layer Nr. 45 Matt. No.16","HMI_Connection_2"
46216760348.4375,2,0,64,36,,,,,,,,,"7/13/2026 6:14:54 PM","Wagon to start position","HMI_Connection_2"
46216760348.4375,2,0,64,37,,,,,,,,,"7/13/2026 6:14:54 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760360,2,1,64,149,,,,,,,,,"7/13/2026 6:14:55 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760371.5857,2,0,64,74,"45","16",,,,,,,"7/13/2026 6:14:56 PM","Deployment in Progress - Layer Nr. 45 Matt. No.16","HMI_Connection_2"
46216760383.588,2,1,64,150,,,,,,,,,"7/13/2026 6:14:57 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760406.3194,2,0,64,149,,,,,,,,,"7/13/2026 6:14:59 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760406.3194,2,0,64,150,,,,,,,,,"7/13/2026 6:14:59 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760406.3194,2,1,64,37,,,,,,,,,"7/13/2026 6:14:59 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760406.3194,2,1,64,72,,,,,,,,,"7/13/2026 6:14:59 PM","Unwinder Material Tension","HMI_Connection_2"
46216760406.4005,2,1,65,2000,"46","47",,,,,,,"7/13/2026 6:14:59 PM","Layer Nr:46 Next Layer Nr : 47  ","<internal>"
46216760418.3102,2,1,64,36,,,,,,,,,"7/13/2026 6:15:00 PM","Wagon to start position","HMI_Connection_2"
46216760441.0301,2,0,64,37,,,,,,,,,"7/13/2026 6:15:02 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760441.0301,2,0,64,72,,,,,,,,,"7/13/2026 6:15:02 PM","Unwinder Material Tension","HMI_Connection_2"
46216760452.6042,2,1,64,74,"46","15",,,,,,,"7/13/2026 6:15:03 PM","Deployment in Progress - Layer Nr. 46 Matt. No.15","HMI_Connection_2"
46216760475.7639,2,1,64,149,,,,,,,,,"7/13/2026 6:15:05 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760475.7639,2,0,64,36,,,,,,,,,"7/13/2026 6:15:05 PM","Wagon to start position","HMI_Connection_2"
46216760487.3264,2,1,64,150,,,,,,,,,"7/13/2026 6:15:06 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760499.3519,2,0,64,74,"46","15",,,,,,,"7/13/2026 6:15:07 PM","Deployment in Progress - Layer Nr. 46 Matt. No.15","HMI_Connection_2"
46216760510.5556,2,0,64,149,,,,,,,,,"7/13/2026 6:15:08 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760510.5556,2,0,64,150,,,,,,,,,"7/13/2026 6:15:08 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760516.25,2,0,65,2000,"47","48",,,,,,,"7/13/2026 6:15:09 PM","Layer Nr:47 Next Layer Nr : 48  ","<internal>"
46216760522.0486,2,1,64,36,,,,,,,,,"7/13/2026 6:15:09 PM","Wagon to start position","HMI_Connection_2"
46216760522.0486,2,1,64,37,,,,,,,,,"7/13/2026 6:15:09 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760522.0486,2,1,64,72,,,,,,,,,"7/13/2026 6:15:09 PM","Unwinder Material Tension","HMI_Connection_2"
46216760556.7708,2,0,64,37,,,,,,,,,"7/13/2026 6:15:12 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216760556.7708,2,0,64,72,,,,,,,,,"7/13/2026 6:15:12 PM","Unwinder Material Tension","HMI_Connection_2"
46216760556.7708,2,1,64,74,"47","14",,,,,,,"7/13/2026 6:15:12 PM","Deployment in Progress - Layer Nr. 47 Matt. No.14","HMI_Connection_2"
46216760579.9421,2,1,64,149,,,,,,,,,"7/13/2026 6:15:14 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760579.9421,2,0,64,36,,,,,,,,,"7/13/2026 6:15:14 PM","Wagon to start position","HMI_Connection_2"
46216760603.5301,2,1,64,150,,,,,,,,,"7/13/2026 6:15:16 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216760615.0579,2,0,64,74,"47","14",,,,,,,"7/13/2026 6:15:17 PM","Deployment in Progress - Layer Nr. 47 Matt. No.14","HMI_Connection_2"
46216760626.2153,2,0,64,149,,,,,,,,,"7/13/2026 6:15:18 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216760626.2153,2,0,64,150,,,,,,,,,"7/13/2026 6:15:18 PM","Cutting Unit - Cut finished","HMI_Connection_2"
