"Time_ms","MsgProc","StateAfter","MsgClass","MsgNumber","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","TimeString","MsgText","PLC"
46241459130.9606,2,0,64,74,"13","5","1389","251-252",,,,,"07-Aug-26 11:01:09","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1389 Matt Nr: 251-252","Connection_2"
46241459525.7292,2,1,64,149,,,,,,,,,"07-Aug-26 11:01:43","Cutting","Connection_2"
46241459561.1111,2,1,64,150,,,,,,,,,"07-Aug-26 11:01:46","Cutting completed","Connection_2"
46241459584.3519,2,0,64,149,,,,,,,,,"07-Aug-26 11:01:48","Cutting","Connection_2"
46241459584.3519,2,0,64,150,,,,,,,,,"07-Aug-26 11:01:48","Cutting completed","Connection_2"
46241459723.1713,2,1,64,37,,,,,,,,,"07-Aug-26 11:02:00","Wagon waiting for Feeder","Connection_2"
46241459723.1713,2,1,64,72,,,,,,,,,"07-Aug-26 11:02:00","Unwinder Material Tension","Connection_2"
46241459747.5463,2,1,64,36,,,,,,,,,"07-Aug-26 11:02:02","Wagon to start position","Connection_2"
46241459747.5463,2,0,64,37,,,,,,,,,"07-Aug-26 11:02:02","Wagon waiting for Feeder","Connection_2"
46241459747.5463,2,0,64,72,,,,,,,,,"07-Aug-26 11:02:02","Unwinder Material Tension","Connection_2"
46241459747.5463,2,1,64,112,,,,,,,,,"07-Aug-26 11:02:02","Lowering Pallet","Connection_2"
46241459747.5463,2,1,64,132,,,,,,,,,"07-Aug-26 11:02:02","Feeder material to start position","Connection_2"
46241459793.4722,2,0,64,36,,,,,,,,,"07-Aug-26 11:02:06","Wagon to start position","Connection_2"
46241459793.4722,2,0,64,112,,,,,,,,,"07-Aug-26 11:02:06","Lowering Pallet","Connection_2"
46241459793.4722,2,0,64,132,,,,,,,,,"07-Aug-26 11:02:06","Feeder material to start position","Connection_2"
46241459827.7431,2,1,64,37,,,,,,,,,"07-Aug-26 11:02:09","Wagon waiting for Feeder","Connection_2"
46241459827.7431,2,1,64,74,"13","5","1390","249-250",,,,,"07-Aug-26 11:02:09","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1390 Matt Nr: 249-250","Connection_2"
46241459850.9375,2,0,64,37,,,,,,,,,"07-Aug-26 11:02:11","Wagon waiting for Feeder","Connection_2"
46241459850.9375,2,0,64,74,"13","5","1390","249-250",,,,,"07-Aug-26 11:02:11","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1390 Matt Nr: 249-250","Connection_2"
46241460245.7407,2,1,64,149,,,,,,,,,"07-Aug-26 11:02:45","Cutting","Connection_2"
46241460280.5903,2,1,64,150,,,,,,,,,"07-Aug-26 11:02:48","Cutting completed","Connection_2"
46241460303.7847,2,0,64,149,,,,,,,,,"07-Aug-26 11:02:50","Cutting","Connection_2"
46241460303.7847,2,0,64,150,,,,,,,,,"07-Aug-26 11:02:50","Cutting completed","Connection_2"
46241460338.6227,2,1,64,37,,,,,,,,,"07-Aug-26 11:02:53","Wagon waiting for Feeder","Connection_2"
46241460338.6227,2,1,64,72,,,,,,,,,"07-Aug-26 11:02:53","Unwinder Material Tension","Connection_2"
46241460362.3611,2,1,64,36,,,,,,,,,"07-Aug-26 11:02:55","Wagon to start position","Connection_2"
46241460362.3611,2,0,64,37,,,,,,,,,"07-Aug-26 11:02:55","Wagon waiting for Feeder","Connection_2"
46241460362.3611,2,0,64,72,,,,,,,,,"07-Aug-26 11:02:55","Unwinder Material Tension","Connection_2"
46241460362.3611,2,1,64,112,,,,,,,,,"07-Aug-26 11:02:55","Lowering Pallet","Connection_2"
46241460374.7801,2,1,64,132,,,,,,,,,"07-Aug-26 11:02:56","Feeder material to start position","Connection_2"
46241460397.7431,2,0,64,112,,,,,,,,,"07-Aug-26 11:02:58","Lowering Pallet","Connection_2"
46241460408.9468,2,0,64,132,,,,,,,,,"07-Aug-26 11:02:59","Feeder material to start position","Connection_2"
46241460443.1713,2,0,64,36,,,,,,,,,"07-Aug-26 11:03:02","Wagon to start position","Connection_2"
46241460443.1713,2,1,64,37,,,,,,,,,"07-Aug-26 11:03:02","Wagon waiting for Feeder","Connection_2"
46241460443.1713,2,1,64,74,"13","5","1391","247-248",,,,,"07-Aug-26 11:03:02","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1391 Matt Nr: 247-248","Connection_2"
46241460466.412,2,0,64,37,,,,,,,,,"07-Aug-26 11:03:04","Wagon waiting for Feeder","Connection_2"
46241460466.412,2,0,64,74,"13","5","1391","247-248",,,,,"07-Aug-26 11:03:04","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1391 Matt Nr: 247-248","Connection_2"
46241460861.2963,2,1,64,149,,,,,,,,,"07-Aug-26 11:03:38","Cutting","Connection_2"
46241460896.1458,2,1,64,150,,,,,,,,,"07-Aug-26 11:03:41","Cutting completed","Connection_2"
46241460919.838,2,0,64,149,,,,,,,,,"07-Aug-26 11:03:43","Cutting","Connection_2"
46241460919.838,2,0,64,150,,,,,,,,,"07-Aug-26 11:03:43","Cutting completed","Connection_2"
46241461058.7384,2,1,64,37,,,,,,,,,"07-Aug-26 11:03:55","Wagon waiting for Feeder","Connection_2"
46241461058.7384,2,1,64,72,,,,,,,,,"07-Aug-26 11:03:55","Unwinder Material Tension","Connection_2"
46241461081.9097,2,0,64,37,,,,,,,,,"07-Aug-26 11:03:57","Wagon waiting for Feeder","Connection_2"
46241461081.9097,2,0,64,72,,,,,,,,,"07-Aug-26 11:03:57","Unwinder Material Tension","Connection_2"
46241461081.9097,2,1,64,112,,,,,,,,,"07-Aug-26 11:03:57","Lowering Pallet","Connection_2"
46241461094.6065,2,1,64,36,,,,,,,,,"07-Aug-26 11:03:59","Wagon to start position","Connection_2"
46241461094.6065,2,1,64,132,,,,,,,,,"07-Aug-26 11:03:59","Feeder material to start position","Connection_2"
46241461129.4213,2,0,64,112,,,,,,,,,"07-Aug-26 11:04:02","Lowering Pallet","Connection_2"
46241461140.5324,2,0,64,132,,,,,,,,,"07-Aug-26 11:04:03","Feeder material to start position","Connection_2"
46241461163.206,2,0,64,36,,,,,,,,,"07-Aug-26 11:04:05","Wagon to start position","Connection_2"
46241461163.206,2,1,64,37,,,,,,,,,"07-Aug-26 11:04:05","Wagon waiting for Feeder","Connection_2"
46241461163.206,2,1,64,74,"13","5","1392","245-246",,,,,"07-Aug-26 11:04:05","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1392 Matt Nr: 245-246","Connection_2"
46241461198.0787,2,0,64,37,,,,,,,,,"07-Aug-26 11:04:08","Wagon waiting for Feeder","Connection_2"
46241461198.0787,2,0,64,74,"13","5","1392","245-246",,,,,"07-Aug-26 11:04:08","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1392 Matt Nr: 245-246","Connection_2"
46241461592.9977,2,1,64,149,,,,,,,,,"07-Aug-26 11:04:42","Cutting","Connection_2"
46241461616.2384,2,1,64,150,,,,,,,,,"07-Aug-26 11:04:44","Cutting completed","Connection_2"
46241461651.6088,2,0,64,149,,,,,,,,,"07-Aug-26 11:04:47","Cutting","Connection_2"
46241461651.6088,2,0,64,150,,,,,,,,,"07-Aug-26 11:04:47","Cutting completed","Connection_2"
46241461674.2245,2,1,64,37,,,,,,,,,"07-Aug-26 11:04:49","Wagon waiting for Feeder","Connection_2"
46241461674.2245,2,1,64,72,,,,,,,,,"07-Aug-26 11:04:49","Unwinder Material Tension","Connection_2"
46241461710.162,2,1,64,36,,,,,,,,,"07-Aug-26 11:04:52","Wagon to start position","Connection_2"
46241461710.162,2,0,64,37,,,,,,,,,"07-Aug-26 11:04:52","Wagon waiting for Feeder","Connection_2"
46241461710.162,2,0,64,72,,,,,,,,,"07-Aug-26 11:04:52","Unwinder Material Tension","Connection_2"
46241461710.162,2,1,64,112,,,,,,,,,"07-Aug-26 11:04:52","Lowering Pallet","Connection_2"
46241461710.162,2,1,64,132,,,,,,,,,"07-Aug-26 11:04:52","Feeder material to start position","Connection_2"
46241461744.9884,2,0,64,112,,,,,,,,,"07-Aug-26 11:04:55","Lowering Pallet","Connection_2"
46241461756.0995,2,0,64,132,,,,,,,,,"07-Aug-26 11:04:56","Feeder material to start position","Connection_2"
46241461790.2778,2,0,64,36,,,,,,,,,"07-Aug-26 11:04:59","Wagon to start position","Connection_2"
46241461790.2778,2,1,64,37,,,,,,,,,"07-Aug-26 11:04:59","Wagon waiting for Feeder","Connection_2"
46241461790.2778,2,1,64,74,"13","5","1393","243-244",,,,,"07-Aug-26 11:04:59","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1393 Matt Nr: 243-244","Connection_2"
46241461813.5185,2,0,64,37,,,,,,,,,"07-Aug-26 11:05:01","Wagon waiting for Feeder","Connection_2"
46241461813.5185,2,0,64,74,"13","5","1393","243-244",,,,,"07-Aug-26 11:05:01","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1393 Matt Nr: 243-244","Connection_2"
46241462208.3102,2,1,64,149,,,,,,,,,"07-Aug-26 11:05:35","Cutting","Connection_2"
46241462243.1713,2,1,64,150,,,,,,,,,"07-Aug-26 11:05:38","Cutting completed","Connection_2"
46241462266.4236,2,0,64,149,,,,,,,,,"07-Aug-26 11:05:40","Cutting","Connection_2"
46241462266.4236,2,0,64,150,,,,,,,,,"07-Aug-26 11:05:40","Cutting completed","Connection_2"
46241462301.25,2,1,64,37,,,,,,,,,"07-Aug-26 11:05:43","Wagon waiting for Feeder","Connection_2"
46241462301.25,2,1,64,72,,,,,,,,,"07-Aug-26 11:05:43","Unwinder Material Tension","Connection_2"
46241462324.9537,2,1,64,36,,,,,,,,,"07-Aug-26 11:05:45","Wagon to start position","Connection_2"
46241462324.9537,2,0,64,37,,,,,,,,,"07-Aug-26 11:05:45","Wagon waiting for Feeder","Connection_2"
46241462324.9537,2,0,64,72,,,,,,,,,"07-Aug-26 11:05:45","Unwinder Material Tension","Connection_2"
46241462324.9537,2,1,64,112,,,,,,,,,"07-Aug-26 11:05:45","Lowering Pallet","Connection_2"
46241462337.2569,2,1,64,132,,,,,,,,,"07-Aug-26 11:05:46","Feeder material to start position","Connection_2"
46241462371.4352,2,0,64,112,,,,,,,,,"07-Aug-26 11:05:49","Lowering Pallet","Connection_2"
46241462371.4352,2,0,64,132,,,,,,,,,"07-Aug-26 11:05:49","Feeder material to start position","Connection_2"
46241462405.6944,2,0,64,36,,,,,,,,,"07-Aug-26 11:05:52","Wagon to start position","Connection_2"
46241462405.6944,2,1,64,37,,,,,,,,,"07-Aug-26 11:05:52","Wagon waiting for Feeder","Connection_2"
46241462405.6944,2,1,64,74,"13","5","1394","241-242",,,,,"07-Aug-26 11:05:52","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1394 Matt Nr: 241-242","Connection_2"
46241462440.544,2,0,64,37,,,,,,,,,"07-Aug-26 11:05:55","Wagon waiting for Feeder","Connection_2"
46241462440.544,2,0,64,74,"13","5","1394","241-242",,,,,"07-Aug-26 11:05:55","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1394 Matt Nr: 241-242","Connection_2"
46241463195.3356,2,1,64,149,,,,,,,,,"07-Aug-26 11:07:00","Cutting","Connection_2"
46241463218.5764,2,1,64,150,,,,,,,,,"07-Aug-26 11:07:02","Cutting completed","Connection_2"
46241463242.4074,2,0,64,149,,,,,,,,,"07-Aug-26 11:07:04","Cutting","Connection_2"
46241463242.4074,2,0,64,150,,,,,,,,,"07-Aug-26 11:07:04","Cutting completed","Connection_2"
46241463283.9931,2,1,65,1114,,,,,,,,,"07-Aug-26 11:07:08","Unwinder 1 Run dry","Connection_1"
46241463352.0949,2,1,65,1113,,,,,,,,,"07-Aug-26 11:07:14","Unwinder 1 Unload","Connection_1"
46241463357.8356,2,1,64,128,,,,,,,,,"07-Aug-26 11:07:14","Unloading ended","Connection_2"
46241463392.662,2,0,64,128,,,,,,,,,"07-Aug-26 11:07:17","Unloading ended","Connection_2"
46241463682.9514,2,1,64,129,,,,,,,,,"07-Aug-26 11:07:42","Unloading started","Connection_2"
46241463706.1806,2,0,64,129,,,,,,,,,"07-Aug-26 11:07:44","Unloading started","Connection_2"
46241463893.0093,2,0,65,1111,,,,,,,,,"07-Aug-26 11:08:00","Unwinder 1 Backward","Connection_1"
46241463931.9792,2,1,65,1152,,,,,,,,,"07-Aug-26 11:08:04","Unwinder 5 Load","Connection_1"
46241463936.4468,2,0,65,1132,,,,,,,,,"07-Aug-26 11:08:04","Unwinder 3 Load","Connection_1"
46241463939.0509,2,1,64,126,,,,,,,,,"07-Aug-26 11:08:04","Loading starting","Connection_2"
46241463951.088,2,1,64,131,,,,,,,,,"07-Aug-26 11:08:05","Feeder prepering for load of material","Connection_2"
46241463985.3472,2,0,64,126,,,,,,,,,"07-Aug-26 11:08:08","Loading starting","Connection_2"
46241463985.3472,2,0,64,131,,,,,,,,,"07-Aug-26 11:08:08","Feeder prepering for load of material","Connection_2"
46241464119.1898,2,1,65,1007,,,,,,,,,"07-Aug-26 11:08:20","Stop","Connection_1"
46241464524.6296,2,0,65,1006,,,,,,,,,"07-Aug-26 11:08:55","Start","Connection_1"
46241464551.4583,2,0,65,1153,,,,,,,,,"07-Aug-26 11:08:57","Unwinder 5 Unload","Connection_1"
46241464565.5093,2,1,64,127,,,,,,,,,"07-Aug-26 11:08:58","Loading ended","Connection_2"
46241464588.7384,2,0,64,127,,,,,,,,,"07-Aug-26 11:09:00","Loading ended","Connection_2"
46241464621.25,2,1,65,1151,,,,,,,,,"07-Aug-26 11:09:03","Unwinder 5 Backward","Connection_1"
46241464659.1088,2,0,65,1150,,,,,,,,,"07-Aug-26 11:09:07","Unwinder 5 Forward","Connection_1"
46241464670.6944,2,1,65,1150,,,,,,,,,"07-Aug-26 11:09:08","Unwinder 5 Forward","Connection_1"
46241464702.5347,2,0,65,1150,,,,,,,,,"07-Aug-26 11:09:10","Unwinder 5 Forward","Connection_1"
46241464826.3542,2,0,65,1151,,,,,,,,,"07-Aug-26 11:09:21","Unwinder 5 Backward","Connection_1"
46241464853.7963,2,1,65,1150,,,,,,,,,"07-Aug-26 11:09:23","Unwinder 5 Forward","Connection_1"
46241464898.2292,2,0,65,1150,,,,,,,,,"07-Aug-26 11:09:27","Unwinder 5 Forward","Connection_1"
46241464923.5417,2,0,65,1152,,,,,,,,,"07-Aug-26 11:09:29","Unwinder 5 Load","Connection_1"
46241464937.2222,2,1,64,126,,,,,,,,,"07-Aug-26 11:09:31","Loading starting","Connection_2"
46241464937.2222,2,1,64,131,,,,,,,,,"07-Aug-26 11:09:31","Feeder prepering for load of material","Connection_2"
46241464960.4167,2,0,64,126,,,,,,,,,"07-Aug-26 11:09:33","Loading starting","Connection_2"
46241464960.4167,2,0,64,131,,,,,,,,,"07-Aug-26 11:09:33","Feeder prepering for load of material","Connection_2"
46241465042.2454,2,1,64,130,,,,,,,,,"07-Aug-26 11:09:40","Buffer go to position","Connection_2"
46241465077.1528,2,0,64,130,,,,,,,,,"07-Aug-26 11:09:43","Buffer go to position","Connection_2"
46241465209.8032,2,1,65,1132,,,,,,,,,"07-Aug-26 11:09:54","Unwinder 3 Load","Connection_1"
46241465252.8009,2,0,65,1002,,,,,,,,,"07-Aug-26 11:09:58","Acknowledge material present","Connection_1"
46241465506.2153,2,1,64,149,,,,,,,,,"07-Aug-26 11:10:20","Cutting","Connection_2"
46241465541.0532,2,1,64,150,,,,,,,,,"07-Aug-26 11:10:23","Cutting completed","Connection_2"
46241465554.7222,2,1,64,126,,,,,,,,,"07-Aug-26 11:10:24","Loading starting","Connection_2"
46241465554.7222,2,1,64,127,,,,,,,,,"07-Aug-26 11:10:24","Loading ended","Connection_2"
46241465565.4514,2,0,64,149,,,,,,,,,"07-Aug-26 11:10:25","Cutting","Connection_2"
46241465565.4514,2,0,64,150,,,,,,,,,"07-Aug-26 11:10:25","Cutting completed","Connection_2"
46241465588.5995,2,0,64,127,,,,,,,,,"07-Aug-26 11:10:27","Loading ended","Connection_2"
46241465622.338,2,0,64,126,,,,,,,,,"07-Aug-26 11:10:30","Loading starting","Connection_2"
46241466121.7708,2,1,64,149,,,,,,,,,"07-Aug-26 11:11:13","Cutting","Connection_2"
46241466156.5972,2,1,64,150,,,,,,,,,"07-Aug-26 11:11:16","Cutting completed","Connection_2"
46241466168.7963,2,1,64,127,,,,,,,,,"07-Aug-26 11:11:17","Loading ended","Connection_2"
46241466180.463,2,0,64,149,,,,,,,,,"07-Aug-26 11:11:18","Cutting","Connection_2"
46241466180.463,2,0,64,150,,,,,,,,,"07-Aug-26 11:11:18","Cutting completed","Connection_2"
46241466191.4468,2,0,64,127,,,,,,,,,"07-Aug-26 11:11:19","Loading ended","Connection_2"
46241466242.2917,2,1,65,1003,"1395",,,,,,,,"07-Aug-26 11:11:23","Start Layer - Nr: 1395","Connection_1"
46241466261.169,2,1,64,37,,,,,,,,,"07-Aug-26 11:11:25","Wagon waiting for Feeder","Connection_2"
46241466261.169,2,1,64,72,,,,,,,,,"07-Aug-26 11:11:25","Unwinder Material Tension","Connection_2"
46241466285.6018,2,1,64,36,,,,,,,,,"07-Aug-26 11:11:27","Wagon to start position","Connection_2"
46241466285.6018,2,0,64,37,,,,,,,,,"07-Aug-26 11:11:27","Wagon waiting for Feeder","Connection_2"
46241466285.6018,2,0,64,72,,,,,,,,,"07-Aug-26 11:11:27","Unwinder Material Tension","Connection_2"
46241466285.6018,2,1,64,112,,,,,,,,,"07-Aug-26 11:11:27","Lowering Pallet","Connection_2"
46241466296.4352,2,1,64,37,,,,,,,,,"07-Aug-26 11:11:28","Wagon waiting for Feeder","Connection_2"
46241466319.7685,2,0,64,36,,,,,,,,,"07-Aug-26 11:11:30","Wagon to start position","Connection_2"
46241466319.7685,2,0,64,112,,,,,,,,,"07-Aug-26 11:11:30","Lowering Pallet","Connection_2"
46241466342.4306,2,1,64,74,"13","5","1395","358",,,,,"07-Aug-26 11:11:32","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1395 Matt Nr: 358","Connection_2"
46241466354.0394,2,0,64,37,,,,,,,,,"07-Aug-26 11:11:33","Wagon waiting for Feeder","Connection_2"
46241466377.2801,2,0,64,74,"13","5","1395","358",,,,,"07-Aug-26 11:11:35","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1395 Matt Nr: 358","Connection_2"
46241466679.1551,2,1,64,149,,,,,,,,,"07-Aug-26 11:12:01","Cutting","Connection_2"
46241466714.4907,2,1,64,150,,,,,,,,,"07-Aug-26 11:12:04","Cutting completed","Connection_2"
46241466737.6968,2,0,64,149,,,,,,,,,"07-Aug-26 11:12:06","Cutting","Connection_2"
46241466737.6968,2,0,64,150,,,,,,,,,"07-Aug-26 11:12:06","Cutting completed","Connection_2"
46241466760.4167,2,1,64,37,,,,,,,,,"07-Aug-26 11:12:08","Wagon waiting for Feeder","Connection_2"
46241466760.4167,2,1,64,72,,,,,,,,,"07-Aug-26 11:12:08","Unwinder Material Tension","Connection_2"
46241466784.7685,2,1,64,36,,,,,,,,,"07-Aug-26 11:12:10","Wagon to start position","Connection_2"
46241466808.1134,2,0,64,37,,,,,,,,,"07-Aug-26 11:12:12","Wagon waiting for Feeder","Connection_2"
46241466808.1134,2,0,64,72,,,,,,,,,"07-Aug-26 11:12:12","Unwinder Material Tension","Connection_2"
46241466853.9468,2,0,64,36,,,,,,,,,"07-Aug-26 11:12:16","Wagon to start position","Connection_2"
46241466876.5394,2,1,64,37,,,,,,,,,"07-Aug-26 11:12:18","Wagon waiting for Feeder","Connection_2"
46241466876.5394,2,1,64,74,"13","5","1396","357",,,,,"07-Aug-26 11:12:18","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1396 Matt Nr: 357","Connection_2"
46241466899.7801,2,0,64,37,,,,,,,,,"07-Aug-26 11:12:20","Wagon waiting for Feeder","Connection_2"
46241466899.7801,2,0,64,74,"13","5","1396","357",,,,,"07-Aug-26 11:12:20","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1396 Matt Nr: 357","Connection_2"
46241467213.3912,2,1,64,149,,,,,,,,,"07-Aug-26 11:12:47","Cutting","Connection_2"
46241467248.8542,2,1,64,150,,,,,,,,,"07-Aug-26 11:12:50","Cutting completed","Connection_2"
46241467272.0486,2,0,64,149,,,,,,,,,"07-Aug-26 11:12:52","Cutting","Connection_2"
46241467272.0486,2,0,64,150,,,,,,,,,"07-Aug-26 11:12:52","Cutting completed","Connection_2"
46241467306.2847,2,1,64,37,,,,,,,,,"07-Aug-26 11:12:55","Wagon waiting for Feeder","Connection_2"
46241467306.2847,2,1,64,72,,,,,,,,,"07-Aug-26 11:12:55","Unwinder Material Tension","Connection_2"
46241467330.5671,2,1,64,36,,,,,,,,,"07-Aug-26 11:12:57","Wagon to start position","Connection_2"
46241467330.5671,2,0,64,37,,,,,,,,,"07-Aug-26 11:12:57","Wagon waiting for Feeder","Connection_2"
46241467330.5671,2,0,64,72,,,,,,,,,"07-Aug-26 11:12:57","Unwinder Material Tension","Connection_2"
46241467330.5671,2,1,64,112,,,,,,,,,"07-Aug-26 11:12:57","Lowering Pallet","Connection_2"
46241467376.5972,2,0,64,36,,,,,,,,,"07-Aug-26 11:13:01","Wagon to start position","Connection_2"
46241467376.5972,2,0,64,112,,,,,,,,,"07-Aug-26 11:13:01","Lowering Pallet","Connection_2"
46241467410.8333,2,1,64,37,,,,,,,,,"07-Aug-26 11:13:04","Wagon waiting for Feeder","Connection_2"
46241467410.8333,2,1,64,74,"13","5","1397","356",,,,,"07-Aug-26 11:13:04","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1397 Matt Nr: 356","Connection_2"
46241467434.0625,2,0,64,37,,,,,,,,,"07-Aug-26 11:13:06","Wagon waiting for Feeder","Connection_2"
46241467468.8773,2,0,64,74,"13","5","1397","356",,,,,"07-Aug-26 11:13:09","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1397 Matt Nr: 356","Connection_2"
46241467759.0972,2,1,64,149,,,,,,,,,"07-Aug-26 11:13:34","Cutting","Connection_2"
46241467782.3032,2,1,64,150,,,,,,,,,"07-Aug-26 11:13:36","Cutting completed","Connection_2"
46241467806.088,2,0,64,149,,,,,,,,,"07-Aug-26 11:13:38","Cutting","Connection_2"
46241467806.088,2,0,64,150,,,,,,,,,"07-Aug-26 11:13:38","Cutting completed","Connection_2"
46241467840.9838,2,1,64,37,,,,,,,,,"07-Aug-26 11:13:41","Wagon waiting for Feeder","Connection_2"
46241467840.9838,2,1,64,72,,,,,,,,,"07-Aug-26 11:13:41","Unwinder Material Tension","Connection_2"
46241467864.6065,2,1,64,36,,,,,,,,,"07-Aug-26 11:13:44","Wagon to start position","Connection_2"
46241467864.6065,2,1,64,132,,,,,,,,,"07-Aug-26 11:13:44","Feeder material to start position","Connection_2"
46241467888.0208,2,0,64,37,,,,,,,,,"07-Aug-26 11:13:46","Wagon waiting for Feeder","Connection_2"
46241467888.0208,2,0,64,72,,,,,,,,,"07-Aug-26 11:13:46","Unwinder Material Tension","Connection_2"
46241467911.169,2,0,64,132,,,,,,,,,"07-Aug-26 11:13:48","Feeder material to start position","Connection_2"
46241467933.7731,2,0,64,36,,,,,,,,,"07-Aug-26 11:13:49","Wagon to start position","Connection_2"
46241467956.4583,2,1,64,37,,,,,,,,,"07-Aug-26 11:13:51","Wagon waiting for Feeder","Connection_2"
46241467956.4583,2,1,64,74,"13","5","1398","355",,,,,"07-Aug-26 11:13:51","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1398 Matt Nr: 355","Connection_2"
46241467979.6759,2,0,64,37,,,,,,,,,"07-Aug-26 11:13:53","Wagon waiting for Feeder","Connection_2"
46241467979.6759,2,0,64,74,"13","5","1398","355",,,,,"07-Aug-26 11:13:53","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1398 Matt Nr: 355","Connection_2"
46241468270,2,1,64,149,,,,,,,,,"07-Aug-26 11:14:19","Cutting","Connection_2"
46241468304.8264,2,1,64,150,,,,,,,,,"07-Aug-26 11:14:22","Cutting completed","Connection_2"
46241468328.044,2,0,64,149,,,,,,,,,"07-Aug-26 11:14:24","Cutting","Connection_2"
46241468328.044,2,0,64,150,,,,,,,,,"07-Aug-26 11:14:24","Cutting completed","Connection_2"
46241468363.4144,2,1,64,37,,,,,,,,,"07-Aug-26 11:14:27","Wagon waiting for Feeder","Connection_2"
46241468363.4144,2,1,64,72,,,,,,,,,"07-Aug-26 11:14:27","Unwinder Material Tension","Connection_2"
46241468386.1111,2,1,64,112,,,,,,,,,"07-Aug-26 11:14:29","Lowering Pallet","Connection_2"
46241468398.8773,2,1,64,36,,,,,,,,,"07-Aug-26 11:14:30","Wagon to start position","Connection_2"
46241468398.8773,2,0,64,37,,,,,,,,,"07-Aug-26 11:14:30","Wagon waiting for Feeder","Connection_2"
46241468398.8773,2,0,64,72,,,,,,,,,"07-Aug-26 11:14:30","Unwinder Material Tension","Connection_2"
46241468444.8032,2,0,64,36,,,,,,,,,"07-Aug-26 11:14:34","Wagon to start position","Connection_2"
46241468444.8032,2,0,64,112,,,,,,,,,"07-Aug-26 11:14:34","Lowering Pallet","Connection_2"
46241468467.4074,2,1,64,37,,,,,,,,,"07-Aug-26 11:14:36","Wagon waiting for Feeder","Connection_2"
46241468467.4074,2,1,64,74,"13","5","1399","354",,,,,"07-Aug-26 11:14:36","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1399 Matt Nr: 354","Connection_2"
46241468502.2106,2,0,64,37,,,,,,,,,"07-Aug-26 11:14:39","Wagon waiting for Feeder","Connection_2"
46241468525.4167,2,0,64,74,"13","5","1399","354",,,,,"07-Aug-26 11:14:41","Deployment in Progress - Pallet Nr: 13 Pallet Type: 5 Layer Nr: 1399 Matt Nr: 354","Connection_2"
46241468827.4074,2,1,64,149,,,,,,,,,"07-Aug-26 11:15:07","Cutting","Connection_2"
46241468862.8125,2,1,64,150,,,,,,,,,"07-Aug-26 11:15:10","Cutting completed","Connection_2"
46241468886.0069,2,0,64,149,,,,,,,,,"07-Aug-26 11:15:12","Cutting","Connection_2"
46241468886.0069,2,0,64,150,,,,,,,,,"07-Aug-26 11:15:12","Cutting completed","Connection_2"
46241468897.6736,2,1,64,125,,,,,,,,,"07-Aug-26 11:15:13","EndLayer finished","Connection_2"
46241468920.2778,2,0,64,125,,,,,,,,,"07-Aug-26 11:15:15","EndLayer finished","Connection_2"
46241469957.7199,2,1,65,1017,,,,,,,,,"07-Aug-26 11:16:44","Goto Execution List","Connection_1"
46241470004.0278,2,0,65,1022,,,,,,,,,"07-Aug-26 11:16:48","Insert Single layer","Connection_1"
46241470351.2269,2,0,65,1003,"922",,,,,,,,"07-Aug-26 11:17:18","Start Layer - Nr: 922","Connection_1"
46241470360.1736,2,1,64,43,,,,,,,,,"07-Aug-26 11:17:19","+A11.G4: Waiting for Pallet","Connection_2"
46241470383.4028,2,0,64,43,,,,,,,,,"07-Aug-26 11:17:21","+A11.G4: Waiting for Pallet","Connection_2"
46241470814.2014,2,0,65,1007,,,,,,,,,"07-Aug-26 11:17:58","Stop","Connection_1"
46241470848.9236,2,1,65,1006,,,,,,,,,"07-Aug-26 11:18:01","Start","Connection_1"
46241471335.0347,2,1,65,1007,,,,,,,,,"07-Aug-26 11:18:43","Stop","Connection_1"
46241471358.1713,2,0,65,1006,,,,,,,,,"07-Aug-26 11:18:45","Start","Connection_1"
